NODO;VENDOR;VRF;INTERFACE;ESTADO
NEU;JUNIPER;ACCESO;ge-2/0.002;down
NEU;JUNIPER;ACCESO;ge-2/0/2.002;up
NEU;JUNIPER;ACCESO;ge-2/0/3.002;down
NEU;JUNIPER;ACCESO;ge-2/0/4.002;down
NEU;JUNIPER;ACCESO;ge-2/0/5.002;down
NEU;JUNIPER;ACCESO;ge-2/0/7.002;down
NEU;JUNIPER;ACCESO;ge-2/0/8.002;up
NEU;JUNIPER;ACCESO;ge-2/0/9.002;down
NEU;JUNIPER;ACCESO;ge-2.002;up
NEU;JUNIPER;ACCESO;ge-2//2.002;down
NEU;JUNIPER;ACCESO;ge-0/0.03;up
NEU;JUNIPER;ACCESO;ge-0/0/7.003;up
NEU;JUNIPER;ACCESO;ge-2/0/0.003;up
NEU;JUNIPER;ACCESO;ge-2/0.003;down
NEU;JUNIPER;ACCESO;ge-2/0/2.003;up
NEU;JUNIPER;ACCESO;ge-2/0/3.003;down
NEU;JUNIPER;ACCESO;ge-2/0/4.003;down
NEU;JUNIPER;ACCESO;ge-2/0/5.003;down
NEU;JUNIPER;ACCESO;ge-2/0/7.003;down
NEU;JUNIPER;ACCESO;ge-2/0/8.003;up
NEU;JUNIPER;ACCESO;ge-2/0/9.003;down
NEU;JUNIPER;ACCESO;ge-2.003;up
NEU;JUNIPER;ACCESO;ge-2//2.003;down
NEU;JUNIPER;ACCESO;ge-0/0.04;up
NEU;JUNIPER;ACCESO;ge-0/0/7.004;up
NEU;JUNIPER;ACCESO;ge-2/0/0.004;up
NEU;JUNIPER;ACCESO;ge-2/0.004;down
NEU;JUNIPER;ACCESO;ge-2/0/2.004;up
NEU;JUNIPER;ACCESO;ge-2/0/3.004;down
NEU;JUNIPER;ACCESO;ge-2/0/4.004;down
NEU;JUNIPER;ACCESO;ge-2/0/5.004;down
NEU;JUNIPER;ACCESO;ge-2/0/7.004;down
NEU;JUNIPER;ACCESO;ge-2/0/8.004;up
NEU;JUNIPER;ACCESO;ge-2/0/9.004;down
NEU;JUNIPER;ACCESO;ge-2.004;up
NEU;JUNIPER;ACCESO;ge-2//2.004;down
NEU;JUNIPER;personal;ge-0/0.3000;up
NEU;JUNIPER;personal;ge-0/0.005;up
NEU;JUNIPER;personal;ge-0//6.3000;up
NEU;JUNIPER;personal;ge-0//6.005;up
NEU;JUNIPER;personal-SMME;ge-0/0.00;up
NEU;JUNIPER;personal-SMME;ge-0/0.006;up
NEU;JUNIPER;personal-SMME;ge-0//6.00;up
NEU;JUNIPER;personal-SMME;ge-0//6.006;up
NEU;JUNIPER;personal;ge-0/0.002;up
NEU;JUNIPER;personal;ge-0/0.007;up
NEU;JUNIPER;personal;ge-0//6.002;up
NEU;JUNIPER;personal;ge-0//6.007;up
NEU;JUNIPER;personal-iub-3G;ge-0/0.003;up
NEU;JUNIPER;personal-iub-3G;ge-0/0.008;up
NEU;JUNIPER;personal-iub-3G;ge-0//6.003;up
NEU;JUNIPER;personal-iub-3G;ge-0//6.008;up
NEU;JUNIPER;personal-abi2G;ge-0/0.004;up
NEU;JUNIPER;personal-abi2G;ge-0/0.009;up
NEU;JUNIPER;personal-abi2G;ge-0//6.004;up
NEU;JUNIPER;personal-abi2G;ge-0//6.009;up
OLA;JUNIPER;ACCESO;ge-/0.3000;up
OLA;JUNIPER;ACCESO;ge-/2/30.3000;up
OLA;JUNIPER;ACCESO;ge-.3000;up
OLA;JUNIPER;ACCESO;ge-/2/32.3000;up
OLA;JUNIPER;ACCESO;ge-/2/33.3000;up
OLA;JUNIPER;ACCESO;ge-/0.00;up
OLA;JUNIPER;ACCESO;ge-/2/30.00;up
OLA;JUNIPER;ACCESO;ge-.00;up
OLA;JUNIPER;ACCESO;ge-/2/32.00;up
OLA;JUNIPER;ACCESO;ge-/2/33.00;up
OLA;JUNIPER;ACCESO;ge-/0.002;up
OLA;JUNIPER;ACCESO;ge-/2/30.002;up
OLA;JUNIPER;ACCESO;ge-.002;up
OLA;JUNIPER;ACCESO;ge-/2/32.002;up
OLA;JUNIPER;ACCESO;ge-/2/33.002;up
OLA;JUNIPER;ACCESO;ge-/0.003;up
OLA;JUNIPER;ACCESO;ge-/2/30.003;up
OLA;JUNIPER;ACCESO;ge-.003;up
OLA;JUNIPER;ACCESO;ge-/2/32.003;up
OLA;JUNIPER;ACCESO;ge-/2/33.003;up
OLA;JUNIPER;ACCESO;ge-/0.004;up
OLA;JUNIPER;ACCESO;ge-/2/30.004;up
OLA;JUNIPER;ACCESO;ge-.004;up
OLA;JUNIPER;ACCESO;ge-/2/32.004;up
OLA;JUNIPER;ACCESO;ge-/2/33.004;up
OLA;JUNIPER;personal;ge-/0/3.3000;up
OLA;JUNIPER;personal;ge-/0/3.005;up
OLA;JUNIPER;personal;ge-/0/3.00;up
OLA;JUNIPER;personal;ge-/0/3.05;up
OLA;JUNIPER;personal-SMME;ge-/0/3.00;up
OLA;JUNIPER;personal-SMME;ge-/0/3.006;up
OLA;JUNIPER;personal-SMME;ge-/0/3.0;up
OLA;JUNIPER;personal-SMME;ge-/0/3.06;up
OLA;JUNIPER;personal;ge-/0/3.002;up
OLA;JUNIPER;personal;ge-/0/3.007;up
OLA;JUNIPER;personal;ge-/0/3.02;up
OLA;JUNIPER;personal;ge-/0/3.07;up
OLA;JUNIPER;personal-iub-3G;ge-/0/3.003;up
OLA;JUNIPER;personal-iub-3G;ge-/0/3.008;up
OLA;JUNIPER;personal-iub-3G;ge-/0/3.03;up
OLA;JUNIPER;personal-iub-3G;ge-/0/3.08;up
OLA;JUNIPER;personal-abi2G;ge-/0/3.004;up
OLA;JUNIPER;personal-abi2G;ge-/0/3.009;up
OLA;JUNIPER;personal-abi2G;ge-/0/3.04;up
OLA;JUNIPER;personal-abi2G;ge-/0/3.09;up
PAL;JUNIPER;ACCESO;ge-0/2/5.2000;up
PAL;JUNIPER;ACCESO;ge-/2/6.3000;up
PAL;JUNIPER;ACCESO;ge-0/2/5.200;up
PAL;JUNIPER;ACCESO;ge-/2/6.00;up
PAL;JUNIPER;ACCESO;ge-0/2/5.2002;up
PAL;JUNIPER;ACCESO;ge-/2/6.002;up
PAL;JUNIPER;ACCESO;ge-0/2/5.2003;up
PAL;JUNIPER;ACCESO;ge-/2/6.003;up
PAL;JUNIPER;ACCESO;ge-/2/6.004;up
PCH;JUNIPER;ACCESO;ge-/0/0.3000;up
PCH;JUNIPER;ACCESO;ge-/0.3000;up
PCH;JUNIPER;ACCESO;ge-/0/2.3000;up
PCH;JUNIPER;ACCESO;ge-/0/3.3000;up
PCH;JUNIPER;ACCESO;ge-/0/4.3000;up
PCH;JUNIPER;ACCESO;ge-/0/5.3000;up
PCH;JUNIPER;ACCESO;ge-/2/35.3000;up
PCH;JUNIPER;ACCESO;ge-/2/36.3000;up
PCH;JUNIPER;ACCESO;ge-/2/37.3000;up
PCH;JUNIPER;ACCESO;ge-/0/0.00;up
PCH;JUNIPER;ACCESO;ge-/0.00;up
PCH;JUNIPER;ACCESO;ge-/0/2.00;up
PCH;JUNIPER;ACCESO;ge-/0/3.00;up
PCH;JUNIPER;ACCESO;ge-/0/4.00;up
PCH;JUNIPER;ACCESO;ge-/0/5.00;up
PCH;JUNIPER;ACCESO;ge-/2/35.00;up
PCH;JUNIPER;ACCESO;ge-/2/36.00;up
PCH;JUNIPER;ACCESO;ge-/2/37.00;up
PCH;JUNIPER;ACCESO;ge-/0/0.002;up
PCH;JUNIPER;ACCESO;ge-/0.002;up
PCH;JUNIPER;ACCESO;ge-/0/2.002;up
PCH;JUNIPER;ACCESO;ge-/0/3.002;up
PCH;JUNIPER;ACCESO;ge-/0/4.002;up
PCH;JUNIPER;ACCESO;ge-/0/5.002;up
PCH;JUNIPER;ACCESO;ge-/2/35.002;up
PCH;JUNIPER;ACCESO;ge-/2/36.002;up
PCH;JUNIPER;ACCESO;ge-/2/37.002;up
PCH;JUNIPER;ACCESO;ge-/0/0.003;up
PCH;JUNIPER;ACCESO;ge-/0.003;up
PCH;JUNIPER;ACCESO;ge-/0/2.003;up
PCH;JUNIPER;ACCESO;ge-/0/3.003;up
PCH;JUNIPER;ACCESO;ge-/0/4.003;up
PCH;JUNIPER;ACCESO;ge-/0/5.003;up
PCH;JUNIPER;ACCESO;ge-/2/35.003;up
PCH;JUNIPER;ACCESO;ge-/2/36.003;up
PCH;JUNIPER;ACCESO;ge-/2/37.003;up
PCH;JUNIPER;ACCESO;ge-/0/0.004;up
PCH;JUNIPER;ACCESO;ge-/0.004;up
PCH;JUNIPER;ACCESO;ge-/0/2.004;up
PCH;JUNIPER;ACCESO;ge-/0/3.004;up
PCH;JUNIPER;ACCESO;ge-/0/4.004;up
PCH;JUNIPER;ACCESO;ge-/0/5.004;up
PCH;JUNIPER;ACCESO;ge-/2/35.004;up
PCH;JUNIPER;ACCESO;ge-/2/36.004;up
PCH;JUNIPER;ACCESO;ge-/2/37.004;up
PER;JUNIPER;ACCESO;ge-2/0/2.3000;up
PER;JUNIPER;ACCESO;ge-2/0/4.3000;up
PER;JUNIPER;ACCESO;ge-2/0/2.00;up
PER;JUNIPER;ACCESO;ge-2/0/4.00;up
PER;JUNIPER;ACCESO;ge-2/0/2.002;up
PER;JUNIPER;ACCESO;ge-2/0/4.002;up
PER;JUNIPER;ACCESO;ge-2/0/2.003;up
PER;JUNIPER;ACCESO;ge-2/0/4.003;up
PER;JUNIPER;ACCESO;ge-2/0/2.004;up
PER;JUNIPER;ACCESO;ge-2/0/4.004;up
PIL;JUNIPER;personal;ge-/0/0.3000;up
PIL;JUNIPER;personal;ge-/0.3000;up
PIL;JUNIPER;personal;ge-/0/2.3000;up
PIL;JUNIPER;personal;ge-/0/3.3000;up
PIL;JUNIPER;personal;ge-/0/4.3000;up
PIL;JUNIPER;personal;ge-/0/5.3000;up
PIL;JUNIPER;personal;ge-/0/6.3000;up
PIL;JUNIPER;personal;ge-/0/7.3000;up
PIL;JUNIPER;personal;ge-/0/8.3000;up
PIL;JUNIPER;personal;ge-/0/9.3000;up
PIL;JUNIPER;personal;ge-/2/30.3000;up
PIL;JUNIPER;personal;ge-.3000;up
PIL;JUNIPER;personal;ge-/2/32.3000;down
PIL;JUNIPER;personal;ge-/2/33.3000;up
PIL;JUNIPER;personal;ge-/2/34.3000;up
PIL;JUNIPER;personal;ge-/2/35.3000;up
PIL;JUNIPER;personal;ge-/2/36.3000;up
PIL;JUNIPER;personal;ge-/2/37.3000;up
PIL;JUNIPER;personal;ge-/2/38.3000;up
PIL;JUNIPER;personal;ge-8/0.3000;up
PIL;JUNIPER;personal;ge-8/0/2.3000;up
PIL;JUNIPER;personal;ge-8/0/3.3000;up
PIL;JUNIPER;personal;ge-8/0/4.3000;up
PIL;JUNIPER;personal;ge-8/0/5.3000;up
PIL;JUNIPER;personal;ge-8/0/6.3000;up
PIL;JUNIPER;personal;ge-8/0/7.3000;up
PIL;JUNIPER;personal;ge-8/0/8.3000;up
PIL;JUNIPER;personal;ge-8/0/9.3000;up
PIL;JUNIPER;personal;ge-8//0.3000;up
PIL;JUNIPER;personal;ge-8.3000;up
PIL;JUNIPER;personal;ge-8//2.3000;up
PIL;JUNIPER;personal;ge-8//3.3000;up
PIL;JUNIPER;personal;ge-8//4.3000;up
PIL;JUNIPER;personal;ge-8//5.3000;up
PIL;JUNIPER;personal;ge-8//6.3000;up
PIL;JUNIPER;personal;ge-8//7.3000;up
PIL;JUNIPER;personal;ge-8//8.3000;up
PIL;JUNIPER;personal;ge-8//9.3000;up
PIL;JUNIPER;personal;ge-8/2/0.3000;up
PIL;JUNIPER;personal;ge-8/2/2.3000;up
PIL;JUNIPER;personal;ge-8/2/3.3000;up
PIL;JUNIPER;personal;ge-8/2/4.3000;up
PIL;JUNIPER;personal;ge-8/2/6.3000;up
PIL;JUNIPER;personal;ge-8/2/7.3000;up
PIL;JUNIPER;personal;ge-8/2/8.3000;up
PIL;JUNIPER;personal;ge-8/3.3000;up
PIL;JUNIPER;personal;ge-8/3/6.3000;down
PIL;JUNIPER;personal;ge-8/3/8.3000;up
PIL;JUNIPER;personal;ge-8/3/9.3000;down
PIL;JUNIPER;personal;ge-0/0/0.3000;up
PIL;JUNIPER;personal;ge-0/0.3000;up
PIL;JUNIPER;personal;ge-0/0/2.3000;up
PIL;JUNIPER;personal;ge-0/0/3.3000;up
PIL;JUNIPER;personal;ge-0/0/4.3000;up
PIL;JUNIPER;personal;ge-0/0/5.3000;up
PIL;JUNIPER;personal;ge-0/0/6.3000;up
PIL;JUNIPER;personal;ge-0/0/7.3000;up
PIL;JUNIPER;personal;ge-0/0/8.3000;up
PIL;JUNIPER;personal;ge-0/0/9.3000;up
PIL;JUNIPER;personal;ge-0//0.3000;up
PIL;JUNIPER;personal;ge-0.3000;up
PIL;JUNIPER;personal;ge-0//3.3000;up
PIL;JUNIPER;personal;ge-0//4.3000;up
PIL;JUNIPER;personal;ge-0//5.3000;up
PIL;JUNIPER;personal;ge-0//6.3000;up
PIL;JUNIPER;personal;ge-0//7.3000;up
PIL;JUNIPER;personal;ge-0//8.3000;up
PIL;JUNIPER;personal;ge-0//9.3000;up
PIL;JUNIPER;personal-SMME;ge-/0/0.00;up
PIL;JUNIPER;personal-SMME;ge-/0.00;up
PIL;JUNIPER;personal-SMME;ge-/0/2.00;up
PIL;JUNIPER;personal-SMME;ge-/0/3.00;up
PIL;JUNIPER;personal-SMME;ge-/0/4.00;up
PIL;JUNIPER;personal-SMME;ge-/0/5.00;up
PIL;JUNIPER;personal-SMME;ge-/0/6.00;up
PIL;JUNIPER;personal-SMME;ge-/0/7.00;up
PIL;JUNIPER;personal-SMME;ge-/0/8.00;up
PIL;JUNIPER;personal-SMME;ge-/0/9.00;up
PIL;JUNIPER;personal-SMME;ge-/2/30.00;up
PIL;JUNIPER;personal-SMME;ge-.00;up
PIL;JUNIPER;personal-SMME;ge-/2/32.00;down
PIL;JUNIPER;personal-SMME;ge-/2/33.00;up
PIL;JUNIPER;personal-SMME;ge-/2/34.00;up
PIL;JUNIPER;personal-SMME;ge-/2/35.00;up
PIL;JUNIPER;personal-SMME;ge-/2/36.00;up
PIL;JUNIPER;personal-SMME;ge-/2/37.00;up
PIL;JUNIPER;personal-SMME;ge-/2/38.00;up
PIL;JUNIPER;personal-SMME;ge-8/0.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/2.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/3.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/4.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/5.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/6.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/7.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/8.00;up
PIL;JUNIPER;personal-SMME;ge-8/0/9.00;up
PIL;JUNIPER;personal-SMME;ge-8//0.00;up
PIL;JUNIPER;personal-SMME;ge-8.00;up
PIL;JUNIPER;personal-SMME;ge-8//2.00;up
PIL;JUNIPER;personal-SMME;ge-8//3.00;up
PIL;JUNIPER;personal-SMME;ge-8//4.00;up
PIL;JUNIPER;personal-SMME;ge-8//5.00;up
PIL;JUNIPER;personal-SMME;ge-8//6.00;up
PIL;JUNIPER;personal-SMME;ge-8//7.00;up
PIL;JUNIPER;personal-SMME;ge-8//8.00;up
PIL;JUNIPER;personal-SMME;ge-8//9.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/0.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/2.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/3.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/4.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/6.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/7.00;up
PIL;JUNIPER;personal-SMME;ge-8/2/8.00;up
PIL;JUNIPER;personal-SMME;ge-8/3.00;up
PIL;JUNIPER;personal-SMME;ge-8/3/6.00;down
PIL;JUNIPER;personal-SMME;ge-8/3/8.00;up
PIL;JUNIPER;personal-SMME;ge-8/3/9.00;down
PIL;JUNIPER;personal-SMME;ge-0/0/0.00;up
PIL;JUNIPER;personal-SMME;ge-0/0.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/2.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/3.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/4.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/5.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/6.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/7.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/8.00;up
PIL;JUNIPER;personal-SMME;ge-0/0/9.00;up
PIL;JUNIPER;personal-SMME;ge-0//0.00;up
PIL;JUNIPER;personal-SMME;ge-0.00;up
PIL;JUNIPER;personal-SMME;ge-0//3.00;up
PIL;JUNIPER;personal-SMME;ge-0//4.00;up
PIL;JUNIPER;personal-SMME;ge-0//5.00;up
PIL;JUNIPER;personal-SMME;ge-0//6.00;up
PIL;JUNIPER;personal-SMME;ge-0//7.00;up
PIL;JUNIPER;personal-SMME;ge-0//8.00;up
PIL;JUNIPER;personal-SMME;ge-0//9.00;up
PIL;JUNIPER;personal;ge-/0/0.002;up
PIL;JUNIPER;personal;ge-/0.002;up
PIL;JUNIPER;personal;ge-/0/2.002;up
PIL;JUNIPER;personal;ge-/0/3.002;up
PIL;JUNIPER;personal;ge-/0/4.002;up
PIL;JUNIPER;personal;ge-/0/5.002;up
PIL;JUNIPER;personal;ge-/0/6.002;up
PIL;JUNIPER;personal;ge-/0/7.002;up
PIL;JUNIPER;personal;ge-/0/8.002;up
PIL;JUNIPER;personal;ge-/0/9.002;up
PIL;JUNIPER;personal;ge-/2/30.002;up
PIL;JUNIPER;personal;ge-.002;up
PIL;JUNIPER;personal;ge-/2/32.002;down
PIL;JUNIPER;personal;ge-/2/33.002;up
PIL;JUNIPER;personal;ge-/2/34.002;up
PIL;JUNIPER;personal;ge-/2/35.002;up
PIL;JUNIPER;personal;ge-/2/36.002;up
PIL;JUNIPER;personal;ge-/2/37.002;up
PIL;JUNIPER;personal;ge-/2/38.002;up
PIL;JUNIPER;personal;ge-8/0.002;up
PIL;JUNIPER;personal;ge-8/0/2.002;up
PIL;JUNIPER;personal;ge-8/0/3.002;up
PIL;JUNIPER;personal;ge-8/0/4.002;up
PIL;JUNIPER;personal;ge-8/0/5.002;up
PIL;JUNIPER;personal;ge-8/0/6.002;up
PIL;JUNIPER;personal;ge-8/0/7.002;up
PIL;JUNIPER;personal;ge-8/0/8.002;up
PIL;JUNIPER;personal;ge-8/0/9.002;up
PIL;JUNIPER;personal;ge-8//0.002;up
PIL;JUNIPER;personal;ge-8.002;up
PIL;JUNIPER;personal;ge-8//2.002;up
PIL;JUNIPER;personal;ge-8//3.002;up
PIL;JUNIPER;personal;ge-8//4.002;up
PIL;JUNIPER;personal;ge-8//5.002;up
PIL;JUNIPER;personal;ge-8//6.002;up
PIL;JUNIPER;personal;ge-8//7.002;up
PIL;JUNIPER;personal;ge-8//8.002;up
PIL;JUNIPER;personal;ge-8//9.002;up
PIL;JUNIPER;personal;ge-8/2/0.002;up
PIL;JUNIPER;personal;ge-8/2/2.002;up
PIL;JUNIPER;personal;ge-8/2/3.002;up
PIL;JUNIPER;personal;ge-8/2/4.002;up
PIL;JUNIPER;personal;ge-8/2/6.002;up
PIL;JUNIPER;personal;ge-8/2/7.002;up
PIL;JUNIPER;personal;ge-8/2/8.002;up
PIL;JUNIPER;personal;ge-8/3.002;up
PIL;JUNIPER;personal;ge-8/3/6.002;down
PIL;JUNIPER;personal;ge-8/3/8.002;up
PIL;JUNIPER;personal;ge-8/3/9.002;down
PIL;JUNIPER;personal;ge-0/0/0.002;up
PIL;JUNIPER;personal;ge-0/0.002;up
PIL;JUNIPER;personal;ge-0/0/2.002;up
PIL;JUNIPER;personal;ge-0/0/3.002;up
PIL;JUNIPER;personal;ge-0/0/4.002;up
PIL;JUNIPER;personal;ge-0/0/5.002;up
PIL;JUNIPER;personal;ge-0/0/6.002;up
PIL;JUNIPER;personal;ge-0/0/7.002;up
PIL;JUNIPER;personal;ge-0/0/8.002;up
PIL;JUNIPER;personal;ge-0/0/9.002;up
PIL;JUNIPER;personal;ge-0//0.002;up
PIL;JUNIPER;personal;ge-0.002;up
PIL;JUNIPER;personal;ge-0//3.002;up
PIL;JUNIPER;personal;ge-0//4.002;up
PIL;JUNIPER;personal;ge-0//5.002;up
PIL;JUNIPER;personal;ge-0//6.002;up
PIL;JUNIPER;personal;ge-0//7.002;up
PIL;JUNIPER;personal;ge-0//8.002;up
PIL;JUNIPER;personal;ge-0//9.002;up
PIL;JUNIPER;personal-iub-3G;ge-/0/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/2.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/3.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/4.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/5.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/6.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/7.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/8.003;up
PIL;JUNIPER;personal-iub-3G;ge-/0/9.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/30.003;up
PIL;JUNIPER;personal-iub-3G;ge-.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/32.003;down
PIL;JUNIPER;personal-iub-3G;ge-/2/33.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/34.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/35.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/36.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/37.003;up
PIL;JUNIPER;personal-iub-3G;ge-/2/38.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/2.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/3.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/4.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/5.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/6.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/7.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/8.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/0/9.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//0.003;up
PIL;JUNIPER;personal-iub-3G;ge-8.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//2.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//3.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//4.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//5.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//6.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//7.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//8.003;up
PIL;JUNIPER;personal-iub-3G;ge-8//9.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/2.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/3.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/4.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/6.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/7.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/2/8.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/3.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/3/6.003;down
PIL;JUNIPER;personal-iub-3G;ge-8/3/8.003;up
PIL;JUNIPER;personal-iub-3G;ge-8/3/9.003;down
PIL;JUNIPER;personal-iub-3G;ge-0/0/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/2.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/3.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/4.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/5.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/6.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/7.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/8.003;up
PIL;JUNIPER;personal-iub-3G;ge-0/0/9.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//0.003;up
PIL;JUNIPER;personal-iub-3G;ge-0.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//3.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//4.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//5.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//6.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//7.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//8.003;up
PIL;JUNIPER;personal-iub-3G;ge-0//9.003;up
PIL;JUNIPER;personal-abi2G;ge-/0/3.004;up
PIL;JUNIPER;personal-abi2G;ge-/0/4.004;up
PIL;JUNIPER;personal-abi2G;ge-/0/5.004;up
PIL;JUNIPER;personal-abi2G;ge-/0/7.004;up
PIL;JUNIPER;personal-abi2G;ge-/0/8.004;up
PIL;JUNIPER;personal-abi2G;ge-/0/9.004;up
PIL;JUNIPER;personal-abi2G;ge-.004;up
PIL;JUNIPER;personal-abi2G;ge-/2/33.004;up
PIL;JUNIPER;personal-abi2G;ge-/2/36.004;up
PIL;JUNIPER;personal-abi2G;ge-/2/38.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/2.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/3.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/4.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/5.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/6.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/7.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/8.004;up
PIL;JUNIPER;personal-abi2G;ge-8/0/9.004;up
PIL;JUNIPER;personal-abi2G;ge-8//0.004;up
PIL;JUNIPER;personal-abi2G;ge-8.004;up
PIL;JUNIPER;personal-abi2G;ge-8//2.004;up
PIL;JUNIPER;personal-abi2G;ge-8//3.004;up
PIL;JUNIPER;personal-abi2G;ge-8//4.004;up
PIL;JUNIPER;personal-abi2G;ge-8//5.004;up
PIL;JUNIPER;personal-abi2G;ge-8//6.004;up
PIL;JUNIPER;personal-abi2G;ge-8//7.004;up
PIL;JUNIPER;personal-abi2G;ge-8//8.004;up
PIL;JUNIPER;personal-abi2G;ge-8//9.004;up
PIL;JUNIPER;personal-abi2G;ge-8/3.004;up
PIL;JUNIPER;personal-abi2G;ge-8/3/6.004;down
PIL;JUNIPER;personal-abi2G;ge-8/3/8.004;up
PIL;JUNIPER;personal-abi2G;ge-8/3/9.004;down
PIL;JUNIPER;personal-abi2G;ge-0/0/0.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/2.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/3.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/4.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/5.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/6.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/7.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/8.004;up
PIL;JUNIPER;personal-abi2G;ge-0/0/9.004;up
PIL;JUNIPER;personal-abi2G;ge-0//0.004;up
PIL;JUNIPER;personal-abi2G;ge-0.004;up
